"Start","Stop","Length","Frame"
55861305,55861655,351,3
55873542,55873922,381,3
55896084,55896410,327,3
55958607,55959086,480,3
55961241,55961561,321,3
55962702,55963046,345,3
55981773,55982213,441,3
56008902,56009213,312,3
56031168,56031533,366,3
56041455,56041817,363,3
56140755,56141066,312,3
56213196,56213495,300,3
56214396,56214893,498,3
56217219,56217728,510,3
56263263,56263565,303,3
56280414,56280797,384,3
56328150,56328452,303,3
56395473,56395808,336,3
56435616,56435933,318,3
56464038,56464478,441,3
56485218,56485544,327,3
56510184,56510582,399,3
56518392,56518859,468,3
56636361,56636684,324,3
56646369,56646683,315,3
56686659,56686958,300,3
56739858,56740160,303,3
56851113,56851412,300,3
56895324,56895671,348,3
56903778,56904314,537,3
56907261,56907641,381,3
56913594,56913905,312,3
56928918,56929223,306,3
56941152,56941526,375,3
56998713,56999069,357,3
57027969,57028487,519,3
57039459,57039767,309,3
57044637,57044960,324,3
57061275,57061580,306,3
57073695,57074267,573,3
57078276,57078734,459,3
57079806,57080159,354,3
57102363,57102692,330,3
57134361,57134723,363,3
57153564,57153881,318,3
57165015,57165500,486,3
57218349,57218672,324,3
57227679,57228287,609,3
57241500,57241805,306,3
57257223,57257570,348,3
57312588,57312956,369,3
57325614,57326618,1005,3
57326682,57327212,531,3
57327966,57328286,321,3
57349299,57349709,411,3
57380412,57380834,423,3
57416232,57416702,471,3
57429018,57429494,477,3
57443775,57444230,456,3
57477105,57477404,300,3
57479223,57479840,618,3
57480747,57482867,2121,3
57519765,57520292,528,3
57556380,57557696,1317,3
57601257,57601586,330,3
57603327,57603641,315,3
57609639,57610406,768,3
57610464,57611435,972,3
57640224,57640589,366,3
57649662,57650000,339,3
57737181,57737495,315,3
57772629,57772973,345,3
57835071,57835379,309,3
57877707,57878024,318,3
57904461,57904823,363,3
57914388,57914792,405,3
57925287,57925628,342,3
57939489,57939800,312,3
57958584,57959165,582,3
57961173,57961601,429,3
57982905,57983228,324,3
57991029,57991427,399,3
58009869,58010330,462,3
58043778,58044161,384,3
58070541,58070873,333,3
58077018,58077575,558,3
58100889,58101194,306,3
58130583,58130912,330,3
58138161,58138607,447,3
58144230,58144577,348,3
58145766,58146131,366,3
58150005,58150490,486,3
58151661,58152071,411,3
58153125,58153730,606,3
58162119,58162466,348,3
58178373,58178726,354,3
58215360,58215704,345,3
58217493,58217867,375,3
58230156,58230578,423,3
58250163,58250480,318,3
58270416,58270931,516,3
58271832,58272185,354,3
58287396,58287851,456,3
58306056,58306421,366,3
58311123,58311482,360,3
58326837,58327271,435,3
58328001,58328333,333,3
58338645,58339019,375,3
58355649,58355993,345,3
58412475,58412876,402,3
58426917,58427216,300,3
58437882,58438220,339,3
58462911,58463228,318,3
58465731,58466054,324,3
58477377,58477685,309,3
58479975,58480400,426,3
58530960,58531403,444,3
58536072,58536683,612,3
58545552,58545956,405,3
58549266,58549640,375,3
58591899,58592240,342,3
58599966,58600295,330,3
58618659,58618973,315,3
58653336,58653662,327,3
58655604,58656125,522,3
58657242,58657562,321,3
58671060,58671434,375,3
58725015,58725329,315,3
58769781,58770086,306,3
58811946,58812500,555,3
58814214,58814702,489,3
58814736,58815830,1095,3
58843326,58844072,747,3
58874304,58874702,399,3
58889748,58890122,375,3
58893567,58894007,441,3
58894470,58894979,510,3
58897266,58897580,315,3
58910019,58910327,309,3
58930578,58930898,321,3
58933188,58933844,657,3
58946262,58946681,420,3
58947156,58947590,435,3
58949670,58950500,831,3
59010477,59010953,477,3
59060037,59060372,336,3
59135016,59135348,333,3
59169597,59169917,321,3
59183067,59183366,300,3
59195799,59196227,429,3
59291202,59291555,354,3
59337360,59337710,351,3
59356383,59356769,387,3
59360136,59360540,405,3
59360604,59361128,525,3
59398050,59398358,309,3
59400738,59401397,660,3
59414079,59414420,342,3
59460423,59460875,453,3
59460930,59461532,603,3
59474661,59475041,381,3
59493468,59494019,552,3
59551452,59551754,303,3
59555004,59555402,399,3
59567052,59567357,306,3
59614602,59615885,1284,3
59616354,59616890,537,3
59620878,59621267,390,3
59666376,59666690,315,3
59687829,59688242,414,3
59766564,59766866,303,3
59784954,59785334,381,3
59805492,59805791,300,3
59893974,59894279,306,3
59924985,59925371,387,3
59959953,59960264,312,3
59962992,59963345,354,3
60129870,60130220,351,3
60193797,60194225,429,3
60217611,60217937,327,3
60340251,60340574,324,3
60443652,60444164,513,3
60483084,60483404,321,3
60566688,60567398,711,3
60600840,60601304,465,3
60642585,60642920,336,3
60690072,60690728,657,3
60694341,60694859,519,3
60714111,60714821,711,3
60714840,60715451,612,3
60752643,60752972,330,3
60759894,60760211,318,3
60780633,60780974,342,3
60847878,60848180,303,3
60875226,60875528,303,3
60884415,60884825,411,3
60916365,60916808,444,3
60922491,60922841,351,3
60953556,60953888,333,3
60990522,60990821,300,3
61023072,61023617,546,3
61043127,61043453,327,3
61047210,61047758,549,3
61051176,61051478,303,3
61067514,61067822,309,3
61121769,61122698,930,3
61122780,61123082,303,3
61212147,61213064,918,3
61213128,61215485,2358,3
61262991,61263329,339,3
61263816,61264169,354,3
61275447,61275860,414,3
61321197,61321583,387,3
61365201,61365536,336,3
61393446,61393862,417,3
61396455,61397219,765,3
61398345,61398725,381,3
61434846,61435163,318,3
61466028,61466339,312,3
61474869,61475174,306,3
61487967,61488308,342,3
61502970,61503548,579,3
61541193,61541513,321,3
61587477,61587830,354,3
61620648,61621145,498,3
61624974,61625285,312,3
61652328,61652744,417,3
61709211,61709618,408,3
61720107,61720505,399,3
61744860,61745330,471,3
61800705,61801004,300,3
61896426,61896740,315,3
61923444,61923752,309,3
61934940,61935338,399,3
61940535,61940903,369,3
61959174,61959494,321,3
61959729,61960199,471,3
61995123,61995428,306,3
62005764,62006078,315,3
62095128,62095475,348,3
62121783,62122118,336,3
62149167,62149553,387,3
62154852,62155163,312,3
62187090,62187479,390,3
62190981,62191283,303,3
62203203,62204033,831,3
62214279,62214623,345,3
62305452,62305838,387,3
62407101,62407418,318,3
62551326,62551631,306,3
62565342,62565695,354,3
62594001,62594369,369,3
62650797,62651105,309,3
62669313,62669678,366,3
62741451,62741870,420,3
62781342,62781701,360,3
62782947,62783249,303,3
62858166,62858516,351,3
62875359,62875703,345,3
62891292,62891642,351,3
62924427,62924732,306,3
62926371,62926937,567,3
63013773,63014087,315,3
63016008,63016355,348,3
63061491,63061817,327,3
63096588,63096959,372,3
63137175,63137990,816,3
63153081,63155624,2544,3
63156729,63157097,369,3
63198603,63198983,381,3
63257217,63257597,381,3
63259251,63259901,651,3
63284937,63285248,312,3
63313530,63314123,594,3
63345786,63346199,414,3
63380628,63381599,972,3
63410544,63410867,324,3
63412935,63413234,300,3
63431664,63431969,306,3
63463110,63463415,306,3
63475959,63476468,510,3
63477528,63477869,342,3
63486219,63486647,429,3
63562329,63562736,408,3
63589707,63591371,1665,3
63689253,63689552,300,3
63696558,63696905,348,3
63697158,63697493,336,3
63698778,63699263,486,3
63721149,63721988,840,3
63734217,63735203,987,3
63735591,63736052,462,3
63751086,63751391,306,3
63823329,63823664,336,3
63846309,63846650,342,3
63921171,63921473,303,3
63981003,63981326,324,3
63985539,63985847,309,3
64039302,64039658,357,3
64040028,64040411,384,3
64058553,64058894,342,3
64075605,64075913,309,3
64079043,64079459,417,3
64082652,64082966,315,3
64106700,64107086,387,3
64107102,64107446,345,3
64113588,64114076,489,3
64159014,64159391,378,3
64286229,64286546,318,3
64303941,64304342,402,3
64308525,64308947,423,3
64363194,64363589,396,3
64377528,64377950,423,3
64395537,64395851,315,3
64413201,64413539,339,3
64444422,64444874,453,3
64469829,64470128,300,3
64477200,64477574,375,3
64477920,64478603,684,3
64489653,64489973,321,3
64492863,64493183,321,3
64512555,64512971,417,3
64541727,64542053,327,3
64548741,64549082,342,3
64552875,64553405,531,3
64573926,64574336,411,3
64575384,64575692,309,3
64644450,64644806,357,3
64685577,64685939,363,3
64709565,64710110,546,3
64725216,64725557,342,3
64758570,64759010,441,3
64771533,64771862,330,3
64777929,64778579,651,3
64819206,64819943,738,3
64844148,64844465,318,3
64902606,64902926,321,3
64979001,64979504,504,3
64981929,64982531,603,3
64985325,64985798,474,3
65056035,65056544,510,3
65120055,65120354,300,3
65121183,65121929,747,3
65143800,65144105,306,3
65148660,65148977,318,3
65261745,65262347,603,3
65269506,65269913,408,3
65292999,65293322,324,3
65337453,65337806,354,3
65461017,65461346,330,3
65516202,65516651,450,3
65530614,65531021,408,3
65543196,65543696,501,3
65556846,65557190,345,3
65587419,65587751,333,3
65597148,65597492,345,3
65597652,65597984,333,3
65638497,65638841,345,3
65695785,65696123,339,3
65697021,65697494,474,3
65697681,65699672,1992,3
65710230,65710580,351,3
65736654,65736980,327,3
65833050,65833358,309,3
65906382,65906684,303,3
65910816,65911124,309,3
65916402,65916707,306,3
65923170,65923508,339,3
65953386,65953709,324,3
65955852,65956166,315,3
65977191,65977496,306,3
65998002,65998325,324,3
66011775,66012146,372,3
66032586,66033047,462,3
66037668,66038060,393,3
66041283,66041603,321,3
66066558,66066956,399,3
66106470,66106772,303,3
66146994,66147347,354,3
66281844,66282197,354,3
66295182,66295532,351,3
66302028,66302402,375,3
66326340,66326672,333,3
66358860,66359318,459,3
66380592,66380957,366,3
66384261,66384587,327,3
66395724,66396029,306,3
66396966,66397277,312,3
66408393,66408743,351,3
66419037,66419567,531,3
66431703,66432041,339,3
66436872,66437285,414,3
66444756,66445106,351,3
66521277,66521612,336,3
66524481,66524816,336,3
66533112,66533432,321,3
66544968,66545288,321,3
66576441,66576761,321,3
66655647,66656009,363,3
66678597,66678953,357,3
66708357,66708668,312,3
66769353,66769823,471,3
66846612,66847271,660,3
66896814,66897299,486,3
67079337,67079768,432,3
67107027,67107422,396,3
67132185,67132505,321,3
67134735,67135037,303,3
67135422,67135817,396,3
67152840,67153583,744,3
67157940,67158257,318,3
67173750,67174163,414,3
67200354,67200740,387,3
67202787,67203113,327,3
67310547,67310987,441,3
67412547,67412870,324,3
67420377,67420712,336,3
67429572,67430186,615,3
67435461,67435787,327,3
67577709,67578071,363,3
67627515,67627823,309,3
67642686,67643087,402,3
67658298,67658612,315,3
67698375,67698731,357,3
67762377,67762685,309,3
67815195,67815536,342,3
67831350,67831727,378,3
67866063,67866416,354,3
67988724,67989026,303,3
68007393,68008271,879,3
68066445,68066786,342,3
68098545,68098910,366,3
68127690,68128058,369,3
68182260,68182559,300,3
68222607,68222942,336,3
68263599,68263958,360,3
68272038,68272391,354,3
68311593,68311892,300,3
68329383,68329697,315,3
68377794,68378138,345,3
68394123,68394440,318,3
68456127,68456669,543,3
68491119,68491682,564,3
68519499,68519837,339,3
68571435,68571812,378,3
68579277,68579630,354,3
68634582,68634995,414,3
68650647,68651045,399,3
68668437,68668775,339,3
68770677,68771051,375,3
68790651,68790974,324,3
68804643,68804954,312,3
68813571,68814545,975,3
68846676,68847029,354,3
68869539,68869985,447,3
68894118,68894465,348,3
68969217,68969699,483,3
68994846,68995193,348,3
69004659,69005114,456,3
69094095,69094499,405,3
69144939,69145244,306,3
69192783,69193139,357,3
69225870,69226196,327,3
69337146,69337847,702,3
69380520,69380840,321,3
69382107,69382553,447,3
69386280,69386717,438,3
69485625,69485933,309,3
69497868,69498188,321,3
69520233,69520592,360,3
69528117,69528491,375,3
69566958,69567401,444,3
69625842,69626165,324,3
69645243,69645560,318,3
69657927,69658286,360,3
69673038,69673373,336,3
69684090,69684425,336,3
69688041,69688376,336,3
69708432,69708737,306,3
69740151,69740528,378,3
69833472,69833900,429,3
69842760,69843059,300,3
69844206,69844610,405,3
69847947,69848294,348,3
69849618,69849956,339,3
69879105,69879500,396,3
69909951,69910325,375,3
69987819,69988178,360,3
69998001,69998300,300,3
70126359,70126694,336,3
70196802,70197170,369,3
70338630,70339085,456,3
70380579,70380896,318,3
70456035,70456487,453,3
70474542,70474853,312,3
70476627,70476986,360,3
70546668,70547006,339,3
70661292,70661825,534,3
70716984,70717283,300,3
70760136,70760456,321,3
70776753,70777112,360,3
70780077,70780493,417,3
70780542,70780913,372,3
70809102,70809404,303,3
70818078,70818404,327,3
70852092,70852574,483,3
70912866,70913201,336,3
70944219,70944536,318,3
70950711,70951019,309,3
70961211,70961546,336,3
71013561,71014112,552,3
71014335,71014757,423,3
71049327,71049674,348,3
71070894,71071220,327,3
71071557,71071859,303,3
71077734,71078159,426,3
71103615,71103935,321,3
71111967,71112284,318,3
71135637,71136059,423,3
71150814,71151164,351,3
71166855,71167247,393,3
71192376,71192780,405,3
71275590,71275934,345,3
71287827,71288204,378,3
71316447,71316788,342,3
71396946,71397248,303,3
71404986,71405297,312,3
71408883,71409197,315,3
71424558,71424905,348,3
71427948,71428262,315,3
71457894,71458271,378,3
71491005,71491334,330,3
71498001,71498486,486,3
71498973,71499410,438,3
71547579,71547890,312,3
71614212,71614556,345,3
71634039,71634458,420,3
71672400,71672798,399,3
71686131,71686481,351,3
71691699,71692007,309,3
71714910,71715281,372,3
71725788,71726126,339,3
71731866,71732174,309,3
71742237,71742596,360,3
71753301,71753744,444,3
71754438,71755010,573,3
71785530,71785904,375,3
71801574,71801966,393,3
71825556,71825921,366,3
71856270,71856617,348,3
71880354,71880653,300,3
71892117,71892449,333,3
71941848,71942351,504,3
71970225,71970542,318,3
71994672,71995028,357,3
72025974,72026309,336,3
72026529,72026918,390,3
72035109,72035471,363,3
72055671,72056000,330,3
72083421,72083777,357,3
72092358,72092744,387,3
72106050,72106439,390,3
72110442,72110864,423,3
72137166,72137507,342,3
72148053,72148490,438,3
72158433,72158750,318,3
72165096,72165419,324,3
72168507,72168965,459,3
72181389,72181715,327,3
72204246,72204572,327,3
72214722,72215039,318,3
72244458,72245024,567,3
72274851,72275171,321,3
72277164,72277601,438,3
72280170,72280634,465,3
72301977,72302576,600,3
72305712,72306155,444,3
72327033,72327719,687,3
72448365,72448685,321,3
72458787,72459221,435,3
72485712,72486035,324,3
72533868,72534413,546,3
72542067,72542585,519,3
72575064,72575414,351,3
72604794,72605231,438,3
72609126,72609470,345,3
72614922,72615260,339,3
72631191,72631493,303,3
72631551,72631865,315,3
72637152,72637586,435,3
72640677,72640982,306,3
72651495,72652013,519,3
72671880,72672224,345,3
72683811,72684194,384,3
72705666,72706130,465,3
72733164,72733568,405,3
72738426,72738749,324,3
72750474,72750878,405,3
72754920,72755267,348,3
72797787,72798095,309,3
72821691,72822023,333,3
72855435,72855860,426,3
72889032,72889346,315,3
72908883,72909299,417,3
72952488,72952790,303,3
72954126,72954467,342,3
72954942,72955502,561,3
72965871,72966335,465,3
72997038,72997421,384,3
73004340,73004660,321,3
73015377,73015877,501,3
73065330,73065722,393,3
73068975,73069472,498,3
73169031,73169354,324,3
73211343,73211654,312,3
73225035,73225544,510,3
73229514,73229825,312,3
73240257,73240859,603,3
73264200,73264577,378,3
73376748,73377062,315,3
73384689,73385039,351,3
73385577,73385936,360,3
73439790,73440089,300,3
73442745,73443116,372,3
73516845,73517159,315,3
73523646,73524122,477,3
73558773,73559198,426,3
73560027,73560383,357,3
73577982,73578299,318,3
73624437,73624943,507,3
73640457,73640795,339,3
73645518,73645823,306,3
73651110,73651418,309,3
73690362,73690676,315,3
73710426,73710740,315,3
73726989,73727315,327,3
73751757,73752101,345,3
73777830,73778174,345,3
73806939,73807745,807,3
73820181,73820528,348,3
73846740,73847123,384,3
73919955,73920299,345,3
74001612,74001926,315,3
74026296,74026613,318,3
74063742,74064062,321,3
74136168,74136764,597,3
74165943,74166374,432,3
74179635,74180093,459,3
74270058,74270363,306,3
74287950,74288285,336,3
74309073,74309381,309,3
74326956,74327411,456,3
74338284,74338652,369,3
74395851,74396264,414,3
74398950,74399249,300,3
74418318,74418668,351,3
74573859,74574224,366,3
74580780,74581121,342,3
74588334,74589497,1164,3
74589660,74590013,354,3
74596065,74596838,774,3
74613933,74614235,303,3
74626644,74626955,312,3
74729250,74729636,387,3
74745033,74745692,660,3
74751111,74751446,336,3
74796330,74797286,957,3
74830038,74830337,300,3
74832564,74832941,378,3
74845380,74845748,369,3
74877639,74878106,468,3
74908149,74908535,387,3
74986680,74987006,327,3
75003069,75003368,300,3
75028086,75028430,345,3
75048810,75049217,408,3
75069033,75069359,327,3
75070410,75070778,369,3
75140487,75140801,315,3
75290541,75290897,357,3
75308046,75308363,318,3
75336696,75337187,492,3
75340509,75340853,345,3
75348417,75348794,378,3
75362796,75363182,387,3
75372558,75373064,507,3
75379911,75380756,846,3
75388905,75389240,336,3
75390855,75391157,303,3
75403515,75403820,306,3
75404286,75404747,462,3
75406872,75407285,414,3
75407442,75407747,306,3
75423276,75423626,351,3
75431481,75431822,342,3
75459987,75460292,306,3
75460902,75461342,441,3
75516225,75516644,420,3
75529662,75530237,576,3
75538872,75539282,411,3
75544992,75545375,384,3
75551433,75552050,618,3
75552774,75553187,414,3
75556281,75556727,447,3
75558852,75559166,315,3
75570606,75570965,360,3
75574659,75575138,480,3
75575277,75575780,504,3
75578868,75579269,402,3
75579651,75580280,630,3
75606843,75607199,357,3
75644043,75644399,357,3
75658434,75658856,423,3
75665739,75666041,303,3
75668931,75669662,732,3
75670779,75671186,408,3
75680424,75680795,372,3
75716922,75717227,306,3
75750384,75750695,312,3
75764133,75764435,303,3
75792366,75792797,432,3
75796755,75797054,300,3
75806826,75807416,591,3
75807870,75808178,309,3
75869535,75869963,429,3
76013253,76013885,633,3
76013889,76014257,369,3
76029318,76029698,381,3
76097181,76097483,303,3
76101585,76102172,588,3
76214343,76214642,300,3
76233483,76233944,462,3
76252560,76252907,348,3
76262388,76262759,372,3
76342506,76342814,309,3
76348617,76348940,324,3
76394658,76395521,864,3
76434432,76434749,318,3
76475223,76475573,351,3
76478064,76478381,318,3
76478619,76478981,363,3
76567602,76567919,318,3
76600032,76600334,303,3
76622469,76622909,441,3
76690359,76690679,321,3
76750857,76751192,336,3
76803441,76803785,345,3
76834239,76834601,363,3
76869321,76869632,312,3
76882170,76882505,336,3
76929651,76930088,438,3
76931673,76932044,372,3
76970088,76970450,363,3
77096637,77096951,315,3
77141265,77141597,333,3
77205936,77206442,507,3
77219949,77220293,345,3
77353485,77353844,360,3
77389788,77390168,381,3
77493081,77493386,306,3
77530818,77531120,303,3
77602197,77602544,348,3
77607855,77608154,300,3
77617422,77617736,315,3
77622135,77622551,417,3
77759151,77759561,411,3
77763636,77764031,396,3
77825874,77826242,369,3
77957205,77957561,357,3
77965455,77966015,561,3
78013887,78014204,318,3
78134145,78134456,312,3
78148230,78148652,423,3
78223125,78223439,315,3
78237885,78238289,405,3
78292290,78292592,303,3
78325827,78326138,312,3
78441828,78442205,378,3
78462828,78463133,306,3
78489918,78490253,336,3
78501846,78502229,384,3
78532233,78532556,324,3
78535218,78535532,315,3
78583410,78583772,363,3
78676893,78677288,396,3
78679743,78680840,1098,3
78771396,78771701,306,3
78779808,78780209,402,3
78882525,78882920,396,3
78891270,78891650,381,3
78920691,78921032,342,3
78948240,78948704,465,3
78949902,78950405,504,3
79040469,79040768,300,3
79057455,79057973,519,3
79060677,79061078,402,3
79111374,79111691,318,3
79133988,79134833,846,3
79166958,79167368,411,3
79207110,79207454,345,3
79210095,79210436,342,3
79235490,79235855,366,3
79338789,79339166,378,3
79412580,79412918,339,3
79606026,79606340,315,3
79611972,79612382,411,3
79618743,79619096,354,3
79619313,79619690,378,3
79622046,79622393,348,3
79623864,79624202,339,3
79664466,79664855,390,3
79686123,79686599,477,3
79749381,79749743,363,3
79766742,79767134,393,3
79767222,79767530,309,3
79771236,79771907,672,3
79776720,79777145,426,3
79777344,79777673,330,3
79784256,79784696,441,3
79791009,79791314,306,3
79830615,79830914,300,3
79834413,79834724,312,3
79930053,79930427,375,3
79979559,79979897,339,3
80000469,80000909,441,3
80000985,80001293,309,3
80045940,80046638,699,3
80051139,80051504,366,3
80051634,80051960,327,3
80064393,80064737,345,3
80139777,80140115,339,3
80216382,80217221,840,3
80307405,80307734,330,3
80367342,80367689,348,3
80415438,80415779,342,3
80426058,80426387,330,3
80480349,80480957,609,3
80496354,80496677,324,3
80504172,80504501,330,3
80532072,80532401,330,3
80535282,80535635,354,3
80555790,80556176,387,3
80607459,80607794,336,3
80667801,80668124,324,3
80709270,80709632,363,3
80770131,80770631,501,3
80793405,80793713,309,3
80904981,80905322,342,3
80933442,80933834,393,3
80965461,80966051,591,3
80982486,80982917,432,3
81036786,81037190,405,3
81103692,81104012,321,3
81158493,81158867,375,3
81159666,81159977,312,3
81167934,81168245,312,3
81239610,81239942,333,3
81268452,81268799,348,3
81492576,81493019,444,3
81533679,81533996,318,3
81629010,81629381,372,3
81636492,81636881,390,3
81685443,81685778,336,3
81729816,81730139,324,3
81750549,81750917,369,3
81780480,81780797,318,3
81787539,81787841,303,3
81832797,81833099,303,3
81864975,81865319,345,3
81917823,81918179,357,3
82100733,82101080,348,3
82123614,82123913,300,3
82202100,82202540,441,3
82225206,82225649,444,3
82252602,82252907,306,3
82333071,82333484,414,3
82336629,82336934,306,3
82351386,82351730,345,3
82375995,82376489,495,3
82452675,82453043,369,3
82492728,82493162,435,3
82504476,82504787,312,3
82505211,82505624,414,3
82505856,82506236,381,3
82581294,82581605,312,3
82636089,82636415,327,3
82644501,82644902,402,3
82644951,82645307,357,3
82646484,82646816,333,3
82701612,82701911,300,3
82733505,82733837,333,3
82758942,82759403,462,3
82759635,82760108,474,3
82791180,82791689,510,3
82846128,82846490,363,3
82902855,82903517,663,3
82976475,82976804,330,3
83035431,83035805,375,3
83038353,83039519,1167,3
83060841,83061179,339,3
83093625,83093936,312,3
83110182,83110718,537,3
83144934,83145320,387,3
83183781,83184134,354,3
83290767,83291150,384,3
83379798,83380115,318,3
83418627,83419124,498,3
83461305,83461655,351,3
83579946,83580272,327,3
83582367,83582672,306,3
83637786,83638598,813,3
83661213,83661581,369,3
83680722,83681048,327,3
83748450,83749004,555,3
83755578,83756519,942,3
83834337,83834732,396,3
83859666,83859992,327,3
83884326,83884664,339,3
83961819,83962181,363,3
84056394,84056756,363,3
84171285,84171746,462,3
84310260,84310559,300,3
84509757,84510617,861,3
84565332,84565667,336,3
84586512,84586913,402,3
84605886,84606215,330,3
84658605,84658970,366,3
84709197,84709508,312,3
84711273,84711638,366,3
84714330,84714689,360,3
84715260,84715559,300,3
84734172,84734522,351,3
84754209,84754583,375,3
84888627,84889172,546,3
84901173,84901673,501,3
84942174,84942536,363,3
84962244,84962567,324,3
85037262,85037609,348,3
85041513,85041842,330,3
85168974,85169291,318,3
85258305,85258610,306,3
85290831,85291847,1017,3
85291911,85293095,1185,3
85320678,85320980,303,3
85372950,85373297,348,3
85401231,85401536,306,3
85607595,85607894,300,3
85615098,85615442,345,3
85707612,85707971,360,3
85721253,85721861,609,3
85741689,85742009,321,3
85815321,85815863,543,3
85893432,85893857,426,3
85898766,85899092,327,3
86020242,86021126,885,3
86023344,86023805,462,3
86042484,86043458,975,3
86064189,86064500,312,3
86090001,86090321,321,3
86095944,86096333,390,3
86124621,86124923,303,3
86128482,86128793,312,3
86131347,86131685,339,3
86241696,86241995,300,3
86299566,86300039,474,3
86335746,86336114,369,3
86380434,86380757,324,3
86425623,86425985,363,3
86437215,86437556,342,3
86572380,86572730,351,3
86584884,86585204,321,3
86681484,86681792,309,3
86757417,86757875,459,3
86820210,86820524,315,3
86840685,86840996,312,3
86859624,86860193,570,3
86971947,86972318,372,3
86973591,86973893,303,3
86990742,86991626,885,3
87009246,87009638,393,3
87018408,87018791,384,3
87057075,87057401,327,3
87063390,87063713,324,3
87145785,87146108,324,3
87231540,87231878,339,3
87323268,87323978,711,3
87337659,87338132,474,3
87401214,87401552,339,3
87404565,87404930,366,3
87404988,87405821,834,3
87405984,87407090,1107,3
87436698,87437102,405,3
87466383,87466688,306,3
87469131,87469475,345,3
87481740,87482600,861,3
87489021,87489422,402,3
87492264,87492689,426,3
87519543,87520205,663,3
87529224,87529577,354,3
87572055,87573041,987,3
87587502,87588587,1086,3
87633729,87634151,423,3
87659022,87659411,390,3
87678882,87679598,717,3
87690267,87690575,309,3
87708195,87709634,1440,3
87739494,87740078,585,3
87769068,87769451,384,3
87881505,87881867,363,3
87884895,87885338,444,3
87911835,87912176,342,3
87948411,87948836,426,3
87981927,87982286,360,3
87990750,87991850,1101,3
88011630,88011935,306,3
88059735,88060052,318,3
88100199,88100540,342,3
88183662,88184060,399,3
88185348,88185656,309,3
88186263,88186724,462,3
88379205,88379513,309,3
88420719,88421150,432,3
88421562,88421924,363,3
88445850,88446281,432,3
88456119,88456508,390,3
88516794,88517111,318,3
88540782,88541084,303,3
88541256,88541573,318,3
88551765,88552520,756,3
88552557,88553159,603,3
88558926,88559363,438,3
88599615,88600019,405,3
88603719,88604135,417,3
88644264,88644566,303,3
88658361,88658672,312,3
88666320,88666643,324,3
88749216,88749770,555,3
88780284,88780583,300,3
88829985,88830365,381,3
88948758,88949492,735,3
89059323,89059853,531,3
89076537,89077085,549,3
89137536,89137844,309,3
89209926,89210567,642,3
89369145,89370452,1308,3
89393202,89393504,303,3
89449104,89449412,309,3
89475681,89476007,327,3
89488983,89489291,309,3
89518953,89519510,558,3
89570583,89571002,420,3
89612136,89612564,429,3
89666874,89667173,300,3
89681013,89681321,309,3
89695779,89696099,321,3
89751852,89752214,363,3
89770947,89771342,396,3
89775993,89776481,489,3
89779593,89780012,420,3
89785398,89785775,378,3
89789505,89789858,354,3
89811204,89811638,435,3
89815956,89816279,324,3
89833419,89833760,342,3
89834115,89834438,324,3
89835612,89836088,477,3
89885376,89886422,1047,3
89919081,89919500,420,3
89948109,89948672,564,3
89961093,89961458,366,3
89961516,89962385,870,3
89962776,89963231,456,3
89989356,89990090,735,3
90001377,90001895,519,3
90007212,90007544,333,3
90072828,90073169,342,3
90084045,90084380,336,3
90098190,90098591,402,3
90203673,90203987,315,3
90270768,90271190,423,3
90281436,90281876,441,3
90322194,90322508,315,3
90341049,90341561,513,3
90348192,90348512,321,3
90348999,90349298,300,3
90350067,90350576,510,3
90366411,90366716,306,3
90375111,90375431,321,3
90375432,90375752,321,3
90378183,90378488,306,3
90395259,90395561,303,3
90412539,90412850,312,3
90420303,90421556,1254,3
90425934,90426329,396,3
90437772,90438182,411,3
90443631,90444113,483,3
90444483,90444965,483,3
90450750,90451196,447,3
90455982,90456434,453,3
90458916,90459242,327,3
90464799,90465446,648,3
90471210,90471521,312,3
90472920,90473228,309,3
90476160,90476471,312,3
90485703,90486071,369,3
90626277,90626693,417,3
90628326,90628655,330,3
90652623,90652952,330,3
90691401,90691730,330,3
90695010,90695315,306,3
90703059,90703412,354,3
91249872,91256435,6564,3
91265358,91277015,11658,3
91293537,91293851,315,3
91294842,91295315,474,3
91313799,91314119,321,3
91314510,91314989,480,3
91331715,91332092,378,3
91356459,91357262,804,3
91418334,91418666,333,3
91508871,91509194,324,3
91797165,91797548,384,3
92004024,92004446,423,3
92022228,92022617,390,3
92072676,92072981,306,3
92189637,92190026,390,3
92608524,92608829,306,3
92639925,92640308,384,3
92680077,92680400,324,3
92715186,92715683,498,3
93044154,93044453,300,3
93055164,93055547,384,3
93166590,93166913,324,3
93495588,93495977,390,3
93526317,93526616,300,3
93625704,93626093,390,3
93655563,93705641,50079,3
93738429,93738818,390,3
93745407,93745727,321,3
93753498,93753860,363,3
93753864,93754178,315,3
93754755,93755057,303,3
93760197,93760688,492,3
93761292,93761903,612,3
93762351,93762965,615,3
93763074,93764225,1152,3
93770529,93771182,654,3
93778680,93779012,333,3
93792069,93792500,432,3
93834366,93834737,372,3
93836073,93838193,2121,3
93868968,93869330,363,3
93940608,93941351,744,3
93945720,93946037,318,3
93969228,93969536,309,3
93973635,93973952,318,3
93978945,93979304,360,3
94018911,94019216,306,3
94029177,94029704,528,3
94097244,94097567,324,3
94106877,94107233,357,3
94165056,94165406,351,3
94196859,94197203,345,3
