"Start","Stop","Length","Frame"
76002521,76002853,333,2
76047812,76048201,390,2
76145861,76146169,309,2
76206122,76206424,303,2
76235984,76236313,330,2
76281332,76281811,480,2
76289594,76289908,315,2
76298114,76298431,318,2
76316201,76316530,330,2
76389554,76389877,324,2
76442606,76442908,303,2
76456832,76457137,306,2
76549289,76549690,402,2
76617068,76617397,330,2
76636610,76637059,450,2
76654493,76654849,357,2
76689062,76689373,312,2
76799042,76799494,453,2
76819064,76819435,372,2
76835456,76835842,387,2
76845224,76845568,345,2
76850621,76850932,312,2
76875590,76875931,342,2
76892429,76892806,378,2
76893125,76893466,342,2
76942727,76943059,333,2
76959398,76959922,525,2
76960034,76960372,339,2
77075714,77076025,312,2
77101118,77101528,411,2
77120915,77121220,306,2
77275799,77276131,333,2
77277020,77277328,309,2
77310467,77310808,342,2
77367752,77368213,462,2
77395214,77395555,342,2
77529704,77530009,306,2
77534738,77535058,321,2
77588369,77588992,624,2
77607140,77607568,429,2
77909861,77910244,384,2
77913602,77913913,312,2
77922971,77923387,417,2
77926895,77927209,315,2
77932952,77933257,306,2
78023042,78023401,360,2
78077927,78078424,498,2
78207989,78208315,327,2
78221060,78221602,543,2
78224135,78224443,309,2
78245354,78245797,444,2
78247622,78247972,351,2
78252347,78252856,510,2
78253823,78254134,312,2
78260396,78260809,414,2
78262553,78262900,348,2
78269162,78269644,483,2
78280964,78281263,300,2
78285002,78285304,303,2
78300692,78301279,588,2
78305024,78305332,309,2
78316064,78316444,381,2
78340880,78341194,315,2
78390971,78391276,306,2
78391571,78391987,417,2
78428078,78428461,384,2
78436109,78436441,333,2
78449777,78450115,339,2
78453644,78454261,618,2
78571967,78572407,441,2
78688445,78688900,456,2
78732254,78732676,423,2
78746024,78746458,435,2
78776861,78777223,363,2
78789371,78789685,315,2
78941270,78941932,663,2
78971675,78972289,615,2
78990836,78991147,312,2
79098104,79098442,339,2
79105856,79106194,339,2
79168109,79168438,330,2
79425497,79425802,306,2
79437536,79437886,351,2
79466441,79466818,378,2
79517078,79517449,372,2
79534487,79534804,318,2
79668704,79669021,318,2
79721507,79721905,399,2
79745057,79745416,360,2
79803542,79803841,300,2
79832876,79833403,528,2
79854641,79854955,315,2
79867814,79868116,303,2
79986617,79986946,330,2
80037728,80038096,369,2
80038229,80038546,318,2
80107424,80107795,372,2
80135960,80136265,306,2
80272250,80272618,369,2
80310884,80311207,324,2
80326472,80326864,393,2
80363936,80364421,486,2
80373632,80374015,384,2
80374367,80374780,414,2
80429342,80429722,381,2
80502128,80502595,468,2
80558888,80559199,312,2
80596574,80596915,342,2
80636735,80637073,339,2
80645453,80646079,627,2
80705303,80705638,336,2
80779514,80779975,462,2
80827487,80827843,357,2
80844563,80844874,312,2
80850209,80850523,315,2
80860751,80861071,321,2
80878034,80878372,339,2
80886326,80886691,366,2
80887226,80887558,333,2
81007565,81007924,360,2
81075209,81075541,333,2
81145277,81145909,633,2
81155282,81155593,312,2
81211067,81211438,372,2
81512861,81513214,354,2
81521711,81522028,318,2
81525536,81525970,435,2
81628985,81629284,300,2
81631475,81631834,360,2
81661505,81661843,339,2
81701450,81701959,510,2
81720983,81721756,774,2
81762707,81763027,321,2
81767531,81768424,894,2
81769508,81769885,378,2
81770045,81770560,516,2
81801497,81801991,495,2
81817832,81818398,567,2
81820538,81820855,318,2
81828737,81829072,336,2
81834908,81835240,333,2
81840557,81840985,429,2
81848261,81848650,390,2
81856835,81857188,354,2
81914429,81914782,354,2
82008704,82009012,309,2
82077656,82078408,753,2
82101506,82101823,318,2
82158467,82158787,321,2
82168784,82169224,441,2
82182956,82183303,348,2
82195739,82196272,534,2
82206536,82206970,435,2
82305422,82306009,588,2
82313492,82313818,327,2
82320734,82321135,402,2
82329362,82329721,360,2
82368983,82369399,417,2
82376768,82377067,300,2
82379558,82379896,339,2
82380074,82380616,543,2
82381274,82381624,351,2
82392788,82393348,561,2
82468637,82468936,300,2
82478705,82479037,333,2
82497014,82497382,369,2
82500215,82500538,324,2
82514255,82514743,489,2
82556594,82556905,312,2
82580885,82581193,309,2
82590965,82591309,345,2
82625864,82626403,540,2
82629923,82630390,468,2
82641209,82641517,309,2
82647539,82647913,375,2
82686227,82686538,312,2
82766051,82766380,330,2
82790327,82790761,435,2
82793363,82793845,483,2
82794167,82795105,939,2
82803704,82804012,309,2
82827380,82827772,393,2
82834349,82834846,498,2
82843304,82843912,609,2
82867718,82868173,456,2
82910654,82910989,336,2
82937987,82938499,513,2
82952216,82952518,303,2
82967810,82968232,423,2
82980806,82981222,417,2
82988393,82988746,354,2
83044820,83045182,363,2
83092748,83093053,306,2
83101484,83102077,594,2
83133479,83133868,390,2
83148632,83148979,348,2
83166938,83167285,348,2
83242871,83243299,429,2
83366177,83366572,396,2
83366582,83367103,522,2
83389892,83390227,336,2
83429381,83429731,351,2
83449112,83449588,477,2
83533703,83534023,321,2
83577476,83577817,342,2
83603273,83603686,414,2
83697056,83697529,474,2
83721194,83721577,384,2
83756159,83756581,423,2
83762498,83762818,321,2
83778596,83779141,546,2
83787536,83787895,360,2
83889398,83889703,306,2
83955461,83955775,315,2
83961626,83961985,360,2
83962148,83962450,303,2
83970404,83970727,324,2
84009413,84009745,333,2
84014789,84015100,312,2
84028010,84028324,315,2
84041405,84041770,366,2
84301832,84302209,378,2
84318074,84318373,300,2
84435773,84436093,321,2
84528464,84528781,318,2
84533420,84533722,303,2
84534566,84534874,309,2
84611855,84612169,315,2
84627968,84628309,342,2
84642074,84642376,303,2
84653966,84655201,1236,2
84801167,84801493,327,2
85125065,85125463,399,2
85185032,85185355,324,2
85211768,85212124,357,2
85261961,85262278,318,2
85290971,85291324,354,2
85319006,85319383,378,2
85502360,85502800,441,2
85622177,85622485,309,2
85772924,85773310,387,2
85783130,85783429,300,2
85813574,85813876,303,2
85841891,85842250,360,2
85874507,85874863,357,2
85890563,85890904,342,2
85961831,85962139,309,2
86084573,86084902,330,2
86100185,86100487,303,2
86238764,86239072,309,2
86346509,86346826,318,2
86347262,86347594,333,2
86551433,86551768,336,2
86554769,86555095,327,2
86580944,86581243,300,2
86701082,86701408,327,2
86756051,86756374,324,2
86759084,86759398,315,2
86770742,86771122,381,2
86785703,86786119,417,2
86822321,86822665,345,2
86841695,86841994,300,2
86937134,86937436,303,2
86955431,86955826,396,2
87053813,87054157,345,2
87059147,87059464,318,2
87072650,87073051,402,2
87147923,87148333,411,2
87156428,87156748,321,2
87168737,87169084,348,2
87197498,87197851,354,2
87201266,87201601,336,2
87238622,87238930,309,2
87307337,87307645,309,2
87514922,87515353,432,2
87529280,87529606,327,2
87577538,87577858,321,2
87631709,87632047,339,2
87656603,87656905,303,2
87676940,87677254,315,2
87752099,87752455,357,2
87774365,87774787,423,2
87832802,87833149,348,2
87861497,87862066,570,2
87885212,87885520,309,2
87973841,87974146,306,2
87988913,87989305,393,2
88234142,88234603,462,2
88265600,88265974,375,2
88269905,88270381,477,2
88329566,88330051,486,2
88396916,88397434,519,2
88408022,88408354,333,2
88500845,88501150,306,2
88523585,88523884,300,2
88587395,88587739,345,2
88720151,88720546,396,2
88732007,88732324,318,2
88761443,88761796,354,2
88792820,88793215,396,2
88796873,88797208,336,2
88829777,88830136,360,2
88832522,88832875,354,2
88880117,88880431,315,2
88883537,88884010,474,2
89019056,89019412,357,2
89074850,89075161,312,2
89141579,89142154,576,2
89175077,89175403,327,2
89282861,89283250,390,2
89421701,89422090,390,2
89439521,89439892,372,2
89469131,89469574,444,2
89588492,89588875,384,2
89635673,89635972,300,2
89652881,89653195,315,2
89667794,89668135,342,2
89786309,89786677,369,2
89843933,89844238,306,2
89856644,89856949,306,2
89928638,89929153,516,2
89965811,89966137,327,2
90050885,90051187,303,2
90075323,90075754,432,2
90088604,90088990,387,2
90178400,90178813,414,2
90189602,90189934,333,2
90261971,90262303,333,2
90280430,90280732,303,2
90348449,90348793,345,2
90367322,90367621,300,2
90392723,90393103,381,2
90491225,90491533,309,2
90619367,90619687,321,2
90711011,90711349,339,2
90744662,90744961,300,2
90782576,90782923,348,2
90873590,90873892,303,2
90962768,90963121,354,2
90984110,90984466,357,2
91144004,91144483,480,2
91191200,91191538,339,2
91247612,91247911,300,2
91320035,91320490,456,2
91439426,91439857,432,2
91525730,91526056,327,2
91530137,91530547,411,2
91538336,91538770,435,2
91613888,91614190,303,2
91788203,91788523,321,2
91947872,91948186,315,2
91983902,91984225,324,2
91989854,91990177,324,2
92044118,92044438,321,2
92071154,92071522,369,2
92104754,92105092,339,2
92217512,92217838,327,2
92308646,92308972,327,2
92379170,92379634,465,2
92441546,92441914,369,2
92490416,92490736,321,2
92612240,92612548,309,2
92645774,92646232,459,2
92667872,92668207,336,2
92842265,92842576,312,2
92856107,92856418,312,2
92865824,92866144,321,2
93100193,93100534,342,2
93225080,93225499,420,2
93232826,93233488,663,2
93233495,93233950,456,2
93287582,93287911,330,2
93368723,93369025,303,2
93480266,93480610,345,2
93489320,93489646,327,2
93529670,93529969,300,2
93557735,93558112,378,2
93598265,93598591,327,2
93617087,93617452,366,2
93757829,93758164,336,2
93871763,93872212,450,2
94003739,94004203,465,2
94158878,94159183,306,2
94179662,94180147,486,2
94191416,94191748,333,2
94206821,94207120,300,2
94269989,94270333,345,2
94349738,94350073,336,2
94360454,94360825,372,2
94407776,94408075,300,2
94589867,94590241,375,2
94609313,94609813,501,2
94699592,94699975,384,2
94865009,94865323,315,2
94983377,94983931,555,2
95020040,95020342,303,2
95188352,95188693,342,2
95290637,95290951,315,2
95458904,95459206,303,2
95478503,95478844,342,2
95589227,95589562,336,2
95625857,95626216,360,2
95652008,95652439,432,2
95700281,95700625,345,2
95803820,95804329,510,2
95935352,95935804,453,2
95947682,95948020,339,2
95963843,95964205,363,2
96056387,96056773,387,2
96125837,96126382,546,2
96137543,96137875,333,2
96265601,96266008,408,2
96291956,96292510,555,2
96451337,96451660,324,2
96536954,96537256,303,2
96669041,96669361,321,2
96741104,96741553,450,2
96762098,96762409,312,2
96816770,96817264,495,2
96950093,96950452,360,2
97009793,97010644,852,2
97072994,97073299,306,2
97093298,97093654,357,2
97161770,97162069,300,2
97219127,97219444,318,2
97233428,97233934,507,2
97288676,97288996,321,2
97329143,97329517,375,2
97354199,97354699,501,2
97372784,97373251,468,2
97393505,97393897,393,2
97458845,97459186,342,2
97480208,97480615,408,2
97518053,97518373,321,2
97592285,97592785,501,2
97662866,97663225,360,2
97845554,97845880,327,2
97919798,97920103,306,2
97924973,97925287,315,2
98058521,98058829,309,2
98079677,98079976,300,2
98102879,98103214,336,2
98118302,98118604,303,2
98194574,98194909,336,2
98413727,98414089,363,2
98414120,98414464,345,2
98443715,98444152,438,2
98685182,98685490,309,2
98787839,98788162,324,2
99122786,99123217,432,2
99251537,99251851,315,2
99482603,99482941,339,2
99526415,99526771,357,2
99549407,99549781,375,2
99556427,99556846,420,2
99670139,99670444,306,2
99728915,99729469,555,2
99731798,99732226,429,2
99764903,99765244,342,2
99848471,99848923,453,2
99849566,99849928,363,2
99873353,99873742,390,2
99896687,99896986,300,2
100021502,100021828,327,2
100328621,100329085,465,2
100346582,100346986,405,2
100395524,100395841,318,2
100406951,100407682,732,2
100421594,100421947,354,2
100445600,100446004,405,2
100497686,100498048,363,2
100551284,100551583,300,2
100634621,100634944,324,2
100766144,100766455,312,2
100816643,100817014,372,2
100828019,100828345,327,2
100891115,100891453,339,2
100892570,100892878,309,2
100936463,100936834,372,2
100952288,100952590,303,2
100953359,100953709,351,2
100983611,100984009,399,2
101007782,101008144,363,2
101040251,101040556,306,2
101045084,101045428,345,2
101064341,101064673,333,2
101091827,101092192,366,2
101167202,101167522,321,2
101266403,101266831,429,2
101292080,101292412,333,2
101395961,101396287,327,2
101400557,101400856,300,2
101412404,101412736,333,2
101448053,101448466,414,2
101591966,101592352,387,2
101676710,101677012,303,2
101806283,101806591,309,2
101963975,101964277,303,2
102176768,102177082,315,2
102265457,102265759,303,2
102375413,102375790,378,2
102410801,102411289,489,2
102509132,102509443,312,2
102509945,102510388,444,2
102524177,102524566,390,2
102669623,102669934,312,2
102711755,102712057,303,2
102781481,102781873,393,2
102808637,102808984,348,2
102860345,102860680,336,2
102916373,102916699,327,2
102949934,102950275,342,2
103086182,103086559,378,2
103156313,103156699,387,2
103172963,103173265,303,2
103262024,103262353,330,2
103474517,103474840,324,2
103517138,103517509,372,2
103790222,103790626,405,2
103809929,103810246,318,2
103815167,103815550,384,2
104009267,104009674,408,2
104026712,104027014,303,2
104181509,104181865,357,2
104216897,104217220,324,2
104332001,104332567,567,2
104417222,104417581,360,2
104592839,104593195,357,2
104598899,104599240,342,2
104641343,104641723,381,2
104688758,104689081,324,2
104777510,104777908,399,2
104779697,104780146,450,2
104919524,104919877,354,2
104927369,104927683,315,2
105039332,105039667,336,2
105056900,105057292,393,2
105075137,105075451,315,2
105075482,105075886,405,2
105301190,105301489,300,2
105330266,105330607,342,2
105353168,105353641,474,2
105362360,105363046,687,2
105363098,105363529,432,2
105410201,105410788,588,2
105579710,105580300,591,2
105639863,105640228,366,2
105688577,105688906,330,2
105749015,105749461,447,2
105792158,105792487,330,2
105828086,105828529,444,2
105856196,105856777,582,2
105872207,105872587,381,2
105880295,105880642,348,2
105889919,105890428,510,2
105924170,105924514,345,2
105927347,105927910,564,2
105951680,105952138,459,2
106006685,106007068,384,2
106036442,106036894,453,2
106037408,106037716,309,2
106039334,106040386,1053,2
106044458,106044844,387,2
106049012,106049356,345,2
106083557,106083940,384,2
106091069,106091386,318,2
106101497,106101847,351,2
106104905,106105204,300,2
106106921,106107277,357,2
106116062,106116367,306,2
106144043,106144681,639,2
106145951,106146571,621,2
106160852,106161190,339,2
106197668,106198126,459,2
106216268,106216732,465,2
106233401,106233928,528,2
106250111,106250431,321,2
106322438,106322809,372,2
106359119,106359703,585,2
106361246,106361677,432,2
106366832,106367164,333,2
106417880,106418356,477,2
106437488,106437838,351,2
106448858,106449247,390,2
106449608,106450063,456,2
106451219,106451533,315,2
106471796,106472131,336,2
106498289,106498609,321,2
106521857,106522258,402,2
106535891,106536286,396,2
106541516,106541866,351,2
106552217,106552651,435,2
106552814,106553206,393,2
106582457,106582810,354,2
106588865,106589164,300,2
106626710,106627054,345,2
106642670,106643035,366,2
106647950,106648252,303,2
106663946,106664395,450,2
106668881,106669258,378,2
106669445,106669906,462,2
106675052,106675498,447,2
106677374,106677760,387,2
106740011,106740328,318,2
106745069,106745413,345,2
106753616,106754089,474,2
106801253,106801672,420,2
106830473,106830865,393,2
106837592,106837921,330,2
106846268,106846576,309,2
106884656,106884985,330,2
106907267,106907572,306,2
106983002,106983346,345,2
107023079,107023393,315,2
107068451,107068867,417,2
107085740,107086264,525,2
107095688,107096176,489,2
107120726,107121133,408,2
107128127,107128570,444,2
107167412,107167717,306,2
107169116,107169649,534,2
107180261,107180677,417,2
107198246,107198623,378,2
107233403,107233783,381,2
107241146,107241454,309,2
107248472,107248828,357,2
107251505,107251822,318,2
107280086,107280445,360,2
107302127,107302831,705,2
107304512,107304853,342,2
107325593,107326000,408,2
107336279,107336596,318,2
107337890,107338303,414,2
107340650,107341120,471,2
107379350,107379865,516,2
107384660,107385193,534,2
107393441,107393770,330,2
107432003,107432404,402,2
107435306,107435644,339,2
107458535,107459041,507,2
107535323,107535940,618,2
107544833,107545159,327,2
107547521,107547850,330,2
107554388,107554696,309,2
107557580,107557933,354,2
107599688,107599999,312,2
107600693,107601061,369,2
107605505,107605924,420,2
107619014,107619388,375,2
107620610,107620927,318,2
107635205,107635609,405,2
107657186,107657584,399,2
107671067,107671474,408,2
107680886,107681185,300,2
107681333,107681665,333,2
107699969,107700304,336,2
107715662,107716102,441,2
107725493,107725828,336,2
107726360,107726803,444,2
107749058,107749513,456,2
107820128,107820433,306,2
107829959,107830405,447,2
107865599,107865967,369,2
107896481,107896828,348,2
107934911,107935291,381,2
107940719,107941018,300,2
107948030,107948353,324,2
107967926,107968246,321,2
107972078,107972692,615,2
107974556,107974861,306,2
107984537,107985082,546,2
107996582,107996968,387,2
108018653,108019078,426,2
108025841,108026167,327,2
108062411,108063061,651,2
108076805,108077236,432,2
108129446,108129775,330,2
108137810,108138298,489,2
108144935,108145432,498,2
108150671,108150976,306,2
108194696,108195256,561,2
108211376,108211678,303,2
108238496,108238795,300,2
108291023,108291907,885,2
108323717,108324076,360,2
108373379,108373792,414,2
108431426,108431806,381,2
108451667,108451969,303,2
108455435,108455752,318,2
108470759,108471109,351,2
108481331,108481744,414,2
108542990,108543460,471,2
108592130,108592474,345,2
108621752,108622102,351,2
108684098,108684397,300,2
108796796,108797164,369,2
108917990,108918373,384,2
108950459,108950836,378,2
109039691,109040038,348,2
109050173,109050520,348,2
109088222,109088527,306,2
109150205,109150540,336,2
109193204,109193602,399,2
109207205,109207531,327,2
109312343,109312654,312,2
109330640,109331032,393,2
109383539,109383865,327,2
109390904,109391296,393,2
109393634,109393933,300,2
109396304,109396660,357,2
109492931,109493341,411,2
109498862,109499161,300,2
109523936,109524319,384,2
109568333,109568647,315,2
109576673,109576999,327,2
109606472,109606828,357,2
109617584,109617886,303,2
109659188,109659508,321,2
109770314,109770721,408,2
109799498,109799809,312,2
109814720,109815034,315,2
109823360,109823800,441,2
109899566,109899973,408,2
109945448,109945852,405,2
109947377,109947715,339,2
109962458,109963174,717,2
109969709,109970251,543,2
109971293,109971607,315,2
109976723,109977079,357,2
110005349,110005750,402,2
110023286,110023675,390,2
110026145,110026450,306,2
110081555,110082055,501,2
110110337,110110639,303,2
110208755,110209111,357,2
110210531,110210851,321,2
110265506,110265889,384,2
110273594,110273929,336,2
110297642,110298073,432,2
110313290,110313613,324,2
110320301,110320663,363,2
110331320,110331631,312,2
110333210,110333593,384,2
110352158,110352649,492,2
110370920,110371318,399,2
110428013,110428729,717,2
110448923,110449249,327,2
110451341,110451886,546,2
110470850,110471323,474,2
110472416,110472850,435,2
110474147,110474497,351,2
110504750,110505376,627,2
110506805,110507149,345,2
110513690,110514145,456,2
110539016,110539384,369,2
110544635,110545000,366,2
110551613,110551927,315,2
110574872,110575288,417,2
110576873,110577319,447,2
110583251,110583622,372,2
110584610,110584966,357,2
110585969,110586274,306,2
110593604,110593990,387,2
110623682,110623987,306,2
110625476,110625808,333,2
110635328,110635648,321,2
110674493,110674840,348,2
110721116,110721424,309,2
110723384,110723683,300,2
110728394,110728696,303,2
110732369,110732671,303,2
110757446,110757745,300,2
110782865,110783203,339,2
110891900,110892211,312,2
110943959,110944399,441,2
110945078,110945437,360,2
110952059,110952424,366,2
111012698,111013006,309,2
111014042,111014602,561,2
111015053,111015556,504,2
111030731,111031147,417,2
111064241,111064738,498,2
111092246,111092671,426,2
111113870,111114181,312,2
111194219,111194551,333,2
111208880,111209332,453,2
111209678,111210028,351,2
111217553,111217858,306,2
111229631,111230005,375,2
111232553,111233065,513,2
111269135,111269452,318,2
111270713,111271081,369,2
111272327,111272644,318,2
111396695,111397003,309,2
111413081,111413479,399,2
111432227,111432532,306,2
111437759,111438148,390,2
111477311,111477712,402,2
111479669,111480067,399,2
111481850,111482191,342,2
111572747,111573061,315,2
111606314,111606727,414,2
111609488,111609814,327,2
111655850,111656251,402,2
111700343,111700792,450,2
111747674,111747979,306,2
111763772,111764104,333,2
111837500,111837808,309,2
111850166,111850579,414,2
111857222,111857746,525,2
111890792,111891097,306,2
111969107,111969463,357,2
111981545,111981853,309,2
112221575,112221985,411,2
112266827,112267141,315,2
112296503,112296832,330,2
112325261,112325635,375,2
112344026,112344424,399,2
112371596,112371928,333,2
112378064,112378480,417,2
112460795,112461100,306,2
112630784,112631110,327,2
112777352,112777726,375,2
112778306,112778629,324,2
112787177,112787602,426,2
112793798,112794184,387,2
112795427,112795756,330,2
112881008,112881364,357,2
112935116,112935439,324,2
113013239,113013697,459,2
113043887,113044186,300,2
113166392,113166703,312,2
113221556,113221936,381,2
113247146,113247547,402,2
113302223,113302633,411,2
113310185,113310553,369,2
113367707,113368024,318,2
113385623,113385943,321,2
113404574,113405248,675,2
113490515,113490847,333,2
113527793,113528146,354,2
113762606,113763025,420,2
113803508,113803879,372,2
113855372,113856358,987,2
113920322,113920642,321,2
113955803,113956147,345,2
114041237,114041560,324,2
114099725,114100096,372,2
114112277,114112825,549,2
114332756,114333055,300,2
114484805,114485110,306,2
114619391,114619741,351,2
114654215,114654574,360,2
114866039,114866338,300,2
114907244,114907624,381,2
114973541,114973879,339,2
115004327,115004659,333,2
115099961,115100365,405,2
115134617,115135093,477,2
115219523,115220002,480,2
115259738,115260049,312,2
115339478,115339777,300,2
115355564,115355914,351,2
115357817,115358263,447,2
115387094,115387414,321,2
115414073,115415056,984,2
115416542,115416919,378,2
115452740,115453111,372,2
115488362,115488697,336,2
115597790,115598131,342,2
115631795,115632118,324,2
115644506,115644817,312,2
115671329,115671733,405,2
115830044,115830349,306,2
115839122,115839439,318,2
115870613,115870966,354,2
115874474,115874920,447,2
115923743,115924066,324,2
115968146,115968463,318,2
115971029,115971328,300,2
116006840,116007145,306,2
116054882,116055256,375,2
116060576,116060887,312,2
116071073,116071426,354,2
116076638,116076946,309,2
116191928,116192290,363,2
116194070,116194498,429,2
116223386,116223733,348,2
116245652,116245966,315,2
116310965,116311309,345,2
116358071,116358463,393,2
116365016,116365360,345,2
116423777,116424079,303,2
116439437,116439775,339,2
116465267,116465566,300,2
116498306,116498773,468,2
116500778,116501077,300,2
116617550,116617897,348,2
116800109,116800456,348,2
116833745,116834077,333,2
116883959,116884270,312,2
116888018,116888356,339,2
117002759,117003163,405,2
117081170,117081526,357,2
117099206,117099532,327,2
117155468,117156304,837,2
117164609,117165670,1062,2
117165707,117166090,384,2
117326279,117326605,327,2
117419276,117419590,315,2
117752198,117752599,402,2
117861671,117861991,321,2
117883286,117883750,465,2
117916637,117917056,420,2
117946883,117947197,315,2
118069433,118069762,330,2
118072007,118072342,336,2
118178165,118178509,345,2
118311440,118311778,339,2
118376786,118377088,303,2
118399229,118399531,303,2
118785653,118785958,306,2
118870010,118870318,309,2
118901033,118901449,417,2
119052941,119053270,330,2
119211161,119211757,597,2
119248934,119249425,492,2
119250062,119250403,342,2
119357480,119357857,378,2
119466440,119466772,333,2
119515862,119516167,306,2
119559590,119559994,405,2
119690297,119690596,300,2
119778911,119779231,321,2
119872508,119872969,462,2
119971262,119971711,450,2
120040076,120040390,315,2
120102728,120103147,420,2
120105809,120106282,474,2
120124250,120124660,411,2
120145421,120145747,327,2
120254309,120254680,372,2
120262709,120263032,324,2
120329273,120329578,306,2
120337502,120337873,372,2
120781754,120782089,336,2
119343,119663,321,3
140403,140891,489,3
178707,179051,345,3
198852,199151,300,3
252648,252986,339,3
365925,366224,300,3
398100,398582,483,3
443070,443423,354,3
478104,478457,354,3
504126,504527,402,3
531972,532331,360,3
554229,554645,417,3
595218,595625,408,3
675474,675794,321,3
787932,788249,318,3
828522,828821,300,3
875730,876179,450,3
1240980,1241336,357,3
1375536,1375955,420,3
1399242,1399556,315,3
1632426,1632884,459,3
1640889,1641266,378,3
1657305,1657748,444,3
1736997,1737395,399,3
1802889,1803209,321,3
1969017,1969331,315,3
2001171,2001491,321,3
2017293,2017748,456,3
2060316,2060645,330,3
2067213,2067539,327,3
2107287,2107607,321,3
2263836,2264300,465,3
2346777,2347130,354,3
2366895,2367227,333,3
2424108,2424503,396,3
2603991,2604323,333,3
2613156,2613554,399,3
2808789,2809220,432,3
2844804,2845163,360,3
2879196,2879531,336,3
2940507,2940992,486,3
2998287,2998595,309,3
3108393,3108782,390,3
3382476,3382865,390,3
3504792,3505121,330,3
4073925,4074311,387,3
4194444,4194782,339,3
4290201,4290503,303,3
4477998,4478450,453,3
4510134,4510481,348,3
4549806,4550156,351,3
4643541,4643969,429,3
4758330,4758647,318,3
4875987,4876346,360,3
4996446,4996799,354,3
5149962,5150267,306,3
5162718,5163017,300,3
5163099,5163476,378,3
5163663,5164070,408,3
5184096,5184410,315,3
5303313,5303678,366,3
5314026,5314589,564,3
5418120,5418584,465,3
5437758,5438099,342,3
5439693,5440004,312,3
5518881,5519204,324,3
5594376,5594675,300,3
5624691,5625104,414,3
5924676,5925011,336,3
5989737,5990048,312,3
6102774,6103076,303,3
6324555,6325022,468,3
6344586,6344933,348,3
6387528,6387863,336,3
6409851,6410192,342,3
6458799,6459197,399,3
6501021,6501407,387,3
6505533,6505976,444,3
6516987,6517286,300,3
6544704,6545033,330,3
6608268,6608654,387,3
6662628,6662963,336,3
6826527,6826868,342,3
6850341,6850658,318,3
6859182,6859649,468,3
7015833,7016186,354,3
7082574,7082945,372,3
7096503,7096814,312,3
7125066,7125383,318,3
7188912,7189226,315,3
7194156,7194545,390,3
7233339,7233689,351,3
7292601,7292939,339,3
7314120,7314506,387,3
7342164,7342466,303,3
7378221,7378538,318,3
7487109,7487408,300,3
7492227,7492556,330,3
7524171,7524512,342,3
7675005,7675388,384,3
7864560,7864943,384,3
7907217,7907561,345,3
7991778,7992125,348,3
8156421,8156741,321,3
8232714,8233097,384,3
8461401,8461829,429,3
8531961,8532260,300,3
8702688,8703005,318,3
8779041,8779382,342,3
8909454,8909810,357,3
9029583,9029882,300,3
9186624,9187013,390,3
9527034,9527396,363,3
9776769,9777161,393,3
10185924,10186256,333,3
10198053,10198358,306,3
10413912,10414211,300,3
10644252,10644554,303,3
10829322,10829696,375,3
10882947,10883348,402,3
10890978,10891310,333,3
11063136,11063468,333,3
11326392,11326709,318,3
11452734,11453117,384,3
11457504,11457944,441,3
11489718,11490047,330,3
11591031,11591450,420,3
11610258,11610608,351,3
11611275,11611622,348,3
11640903,11641322,420,3
11668281,11668595,315,3
11688453,11688875,423,3
11764599,11764916,318,3
11808573,11808914,342,3
12015696,12016109,414,3
12044289,12044690,402,3
12111357,12112019,663,3
12136731,12137036,306,3
12195669,12196094,426,3
12198795,12199142,348,3
12225951,12226271,321,3
12379722,12380141,420,3
12484230,12484703,474,3
12522612,12522935,324,3
12863754,12864182,429,3
12967290,12967727,438,3
12973227,12973580,354,3
13027071,13027586,516,3
13101816,13102166,351,3
13131762,13132157,396,3
13254828,13255142,315,3
13342074,13342385,312,3
13428945,13429304,360,3
13431666,13431965,300,3
13441407,13441712,306,3
13484136,13484579,444,3
13646445,13646960,516,3
13783215,13783613,399,3
13815249,13815575,327,3
13999581,13999934,354,3
14131293,14131619,327,3
14137272,14137613,342,3
14217369,14217668,300,3
14403366,14403683,318,3
14512371,14512676,306,3
14523408,14523749,342,3
14578365,14578712,348,3
14637420,14637827,408,3
14640618,14641103,486,3
14667996,14668334,339,3
14679981,14680391,411,3
14703567,14703869,303,3
14775036,14775356,321,3
14786835,14787149,315,3
14876064,14876675,612,3
14996109,14996429,321,3
15033999,15034307,309,3
15095856,15096239,384,3
15313605,15314054,450,3
15331614,15331931,318,3
15391518,15391901,384,3
15450363,15450956,594,3
15472866,15473222,357,3
15684717,15685097,381,3
15717999,15718301,303,3
15797985,15798293,309,3
16025118,16025456,339,3
16055169,16055507,339,3
16233357,16233770,414,3
16297305,16297655,351,3
16383108,16383422,315,3
16433097,16433465,369,3
16486170,16486619,450,3
16513968,16514288,321,3
16619010,16619327,318,3
16631454,16632236,783,3
16731042,16731356,315,3
16841616,16841945,330,3
16923921,16924229,309,3
16965972,16966271,300,3
16998285,16998758,474,3
17082852,17083175,324,3
17294982,17295353,372,3
17333556,17333882,327,3
17747544,17747954,411,3
17766774,17767199,426,3
18086268,18086573,306,3
18124044,18124397,354,3
18268329,18268715,387,3
18339159,18339512,354,3
18410565,18410882,318,3
18452973,18453308,336,3
18517434,18517760,327,3
18522219,18522533,315,3
18555204,18555521,318,3
18838902,18839480,579,3
18840912,18841223,312,3
18931356,18931658,303,3
18933177,18933530,354,3
18947790,18948092,303,3
18981462,18981815,354,3
